customer_id,date,quantity,price
5858,1/23/1997,1,11.77
5859,1/23/1997,1,16.99
5859,1/15/1998,1,13.99
5860,1/23/1997,2,40.96
5860,6/17/1997,1,11.77
5860,10/23/1997,2,27.98
5860,6/1/1998,3,34.47
5861,1/23/1997,1,8.77
5862,1/29/1997,3,78.51
5862,8/3/1997,2,22.54
5862,11/19/1997,2,30.98
5862,12/28/1997,1,24.49
5862,2/5/1998,2,32.48
5862,3/26/1998,1,22.99
5862,6/5/1998,2,19.09
5862,6/5/1998,1,6.49
5863,1/23/1997,2,24.98
5863,2/9/1997,1,12.49
5863,2/15/1997,1,31.97
5863,2/20/1997,1,37.77
5863,3/5/1997,2,24.98
5863,7/20/1997,3,55.52
5863,8/1/1997,1,31.03
5863,9/25/1997,2,24.98
5863,10/14/1997,6,94.94
5863,11/2/1997,1,25.49
5864,1/23/1997,1,13.97
5865,1/23/1997,1,14.96
5866,1/25/1997,1,12.49
5866,3/3/1997,2,29.39
5866,4/4/1997,1,12.49
5867,1/24/1997,3,37.46
5867,2/26/1997,3,31.48
5867,3/14/1997,1,6.79
5867,9/12/1997,2,25.48
5867,10/9/1997,3,32.47
5867,11/20/1997,2,24.48
5867,2/18/1998,3,39.06
5867,2/21/1998,3,49.47
5867,3/7/1998,2,18.98
5867,3/18/1998,3,45.97
5867,4/22/1998,3,38.55
5867,6/3/1998,2,24.46
5867,6/10/1998,2,25.07
5867,6/24/1998,4,50.46
5868,1/23/1997,2,28.13
5868,1/28/1997,2,48.98
5868,1/28/1997,7,103.11
5868,1/28/1997,1,24.99
5868,2/1/1997,1,14.96
5868,2/7/1997,1,14.96
5868,2/19/1997,3,39.9
5868,2/24/1997,1,15.36
5868,2/26/1997,2,25.94
5868,7/14/1997,2,64.98
5868,7/17/1997,2,34.95
5868,8/14/1997,1,8.77
5868,10/28/1997,1,39.49
5868,10/28/1997,16,216.84
5868,1/7/1998,2,32.48
5868,2/8/1998,3,36.97
5868,2/8/1998,1,29.49
5868,2/17/1998,4,59.85
5868,2/24/1998,1,13.99
5868,2/26/1998,2,29.91
5868,2/28/1998,1,11.49
5868,3/3/1998,3,37.47
5868,3/7/1998,1,21.49
5868,4/24/1998,3,48.9
5868,4/24/1998,1,11.88
5868,5/22/1998,1,26.99
5868,5/31/1998,1,19.99
5868,6/8/1998,1,15.27
5868,6/10/1998,3,37.74
5868,6/10/1998,1,14.99
5868,6/22/1998,5,59.7
5868,6/23/1998,1,13.49
5868,6/24/1998,1,11.49
5868,6/24/1998,1,14.49
5868,6/26/1998,1,14.49
5868,6/26/1998,1,14.49
5868,6/27/1998,1,14.49
5868,6/28/1998,1,12.99
5868,6/29/1998,1,14.49
5868,6/29/1998,1,17.99
5869,1/23/1997,1,13.97
5870,1/23/1997,1,14.37
5870,5/8/1997,4,56.31
5870,6/2/1997,5,92.96
5870,7/8/1997,1,26.75
5870,6/3/1998,2,34.48
5871,1/23/1997,1,14.99
5871,3/23/1997,1,14.96
5872,1/23/1997,1,30.99
5872,1/25/1997,5,60.44
5872,2/14/1997,1,11.97
5872,2/21/1997,3,52.08
5872,3/4/1997,1,27.99
5872,3/17/1997,2,23.54
5872,3/19/1997,1,14.99
5872,3/26/1997,1,23.99
5872,11/17/1997,2,41.48
5873,1/23/1997,2,21.54
5874,1/23/1997,1,14.37
5875,1/23/1997,2,31.8
5875,5/4/1997,2,39.98
5875,9/7/1997,2,23.95
5876,1/23/1997,1,13.97
5876,1/23/1997,1,14.96
5876,4/24/1997,3,42.31
5876,7/1/1997,2,28.93
5876,7/11/1997,2,9.58
5876,10/12/1997,3,39.97
5876,10/24/1997,4,53.96
5876,10/25/1997,1,12.99
5876,2/15/1998,9,79.3
5876,2/15/1998,1,2.99
5876,4/15/1998,2,5.98
5876,4/16/1998,6,68.33
5877,1/23/1997,1,16.99
5878,1/23/1997,3,52.52
5878,5/25/1997,2,29.33
5878,10/8/1997,2,27.98
5878,10/14/1997,4,55.96
5878,11/22/1997,4,104.96
5878,3/24/1998,5,65.44
5878,6/18/1998,4,52.84
5879,1/23/1997,1,9.97
5880,1/23/1997,2,29.74
5881,1/28/1997,1,15.36
5881,1/21/1998,5,160.95
5882,1/23/1997,1,15.3
5883,1/23/1997,2,28.13
5883,3/6/1997,4,55.66
5883,3/7/1997,2,28.93
5883,6/8/1997,7,110.15
5883,8/10/1997,2,30.32
5883,9/2/1997,3,44.29
5883,2/22/1998,7,97.75
5883,3/9/1998,6,72.21
5883,3/30/1998,3,37.36
5883,5/10/1998,9,112.47
5884,1/23/1997,1,12.49
5885,1/23/1997,1,18.99
5885,2/19/1997,1,12.77
5885,2/19/1997,1,9.98
5886,1/23/1997,2,27.13
5887,1/23/1997,1,11.77
5888,1/27/1997,8,96.15
5888,6/20/1997,8,114.73
5889,1/23/1997,1,12.97
5890,1/23/1997,2,30.98
5891,1/24/1997,2,21.49
5892,1/23/1997,1,4.79
5893,1/23/1997,4,67.45
5893,2/10/1997,4,60.85
5893,3/4/1997,1,15.96
5893,3/19/1997,2,30.92
5893,4/8/1997,2,27.28
5893,6/11/1997,2,25.68
5893,7/5/1997,5,64.69
5893,10/10/1997,5,66.95
5893,10/23/1997,2,28.98
5893,10/27/1997,1,12.99
5893,11/20/1997,1,22.49
5893,1/12/1998,1,9.49
5893,2/6/1998,1,22.49
5894,1/23/1997,1,27.99
5895,1/23/1997,4,51.88
5896,1/23/1997,2,19.28
5897,1/23/1997,1,20.99
5898,1/23/1997,1,13.97
5899,1/23/1997,1,12.49
5899,3/16/1997,1,8.99
5899,6/14/1997,1,14.9
5899,3/30/1998,1,29.99
5900,1/29/1997,2,24.96
5901,1/23/1997,4,49.46
5901,1/23/1997,1,28.7
5902,1/23/1997,2,28.36
5902,4/2/1997,1,13.77
5902,10/6/1997,2,25.48
5902,1/5/1998,2,27.48
5903,1/23/1997,2,25.14
5904,1/23/1997,1,12.97
5905,1/23/1997,2,22.54
5905,2/14/1997,2,25.74
5905,2/23/1997,1,9.98
5905,3/2/1997,2,25.56
5905,3/15/1997,1,14.96
5905,3/17/1997,1,14.96
5906,1/23/1997,1,14.37
5906,2/4/1997,5,69.83
5906,2/25/1997,1,12.97
5906,3/28/1997,3,37.51
5906,5/20/1997,3,47.73
5906,7/11/1997,4,49.28
5906,7/20/1997,2,30.32
5906,8/9/1997,3,42.09
5906,9/9/1997,3,38.97
5906,9/24/1997,3,40.97
5906,10/15/1997,4,52.46
5906,11/11/1997,3,56.97
5906,11/25/1997,2,75.48
5906,12/6/1997,3,36.97
5906,12/17/1997,6,97.44
5906,3/21/1998,5,111.93
5906,4/7/1998,1,11.88
5906,6/11/1998,7,91.71
5907,1/23/1997,1,16.99
5908,1/23/1997,1,10.77
5908,6/22/1997,2,23.54
5908,5/16/1998,1,9.49
5908,6/3/1998,3,30.47
5909,1/23/1997,2,100.76
5909,1/27/1997,3,54.99
5910,3/8/1997,13,177.96
5910,3/12/1997,1,11.77
5910,3/14/1998,2,21.98
5910,3/20/1998,2,26.48
5910,4/4/1998,3,29.05
5911,1/24/1997,3,95.17
5911,3/3/1997,1,14.37
5911,3/21/1997,1,4.79
5912,1/23/1997,3,58.53
5912,2/25/1997,2,26.73
5912,7/26/1997,4,50.27
5912,10/8/1997,3,40.97
5912,12/22/1997,3,55.47
5913,1/23/1997,1,11.77
5914,1/23/1997,1,36.97
5915,1/24/1997,1,14.37
5916,1/24/1997,1,22.99
5917,1/24/1997,1,12.97
5917,2/6/1997,1,11.77
5917,2/12/1997,6,66.04
5917,3/19/1997,4,33.71
5917,4/2/1997,3,42.7
5917,4/2/1997,1,7.98
5917,5/1/1997,5,51.27
5917,6/18/1997,7,63.44
5917,6/23/1997,2,15.76
5917,7/15/1997,3,49.32
5917,7/22/1997,1,15.36
5917,8/13/1997,5,55.89
5917,3/18/1998,1,13.49
5917,5/26/1998,18,121.82
5918,1/24/1997,1,12.99
5919,1/24/1997,1,5.99
5919,11/9/1997,1,12.99
5920,1/24/1997,3,36.91
5921,1/29/1997,4,58.86
5922,1/24/1997,2,23.54
5923,1/24/1997,1,11.77
5924,1/24/1997,1,25.77
5925,1/24/1997,1,18.99
5926,1/24/1997,1,19.99
5927,1/24/1997,1,14.79
5928,1/24/1997,4,54.96
5928,7/31/1997,6,93.07
5928,11/22/1997,3,69.97
5929,1/24/1997,1,14.96
5929,2/10/1997,1,6.78
5929,2/22/1997,2,25.74
5929,6/21/1997,1,14.96
5929,10/30/1997,2,26.98
5929,11/28/1997,2,25.48
5930,1/26/1997,1,13.97
5930,2/9/1997,1,13.97
5930,10/1/1997,1,12.99
5930,1/18/1998,1,12.99
5931,1/24/1997,1,11.77
5931,6/10/1997,1,14.96
5932,1/24/1997,1,13.97
5933,1/24/1997,1,13.77
5934,1/24/1997,1,12.49
5934,3/6/1998,1,11.88
5934,3/18/1998,1,12.58
5935,1/27/1997,3,41.7
5935,2/16/1997,3,46.71
5936,1/24/1997,3,39.3
5936,3/18/1997,2,30.32
5937,2/3/1997,1,11.77
5937,2/6/1997,4,52.47
5937,3/18/1997,1,15.36
5937,6/22/1997,2,28.93
5937,11/8/1997,1,12.99
5937,4/12/1998,4,47.96
5937,4/26/1998,2,33.98
5938,1/24/1997,1,41.99
5939,1/24/1997,1,11.77
5939,3/4/1997,2,77.34
5939,8/15/1997,1,15.36
5939,10/1/1997,3,42.47
5939,11/17/1997,6,82.44
5939,1/31/1998,4,55.35
5940,1/25/1997,6,86.02
5941,1/24/1997,2,9.78
5941,2/23/1997,2,36.74
5942,1/24/1997,5,67.95
5943,1/24/1997,2,29.98
5944,1/24/1997,2,28.34
5944,5/18/1998,2,24.48
5945,1/24/1997,1,5.78
5945,7/27/1997,1,11.77
5946,1/26/1997,2,28.14
5947,1/24/1997,1,13.97
5947,2/14/1997,1,33.99
5947,9/22/1997,1,15.99
5948,1/24/1997,1,14.37
5948,3/13/1997,1,14.96
5948,6/24/1997,2,28.74
5948,10/19/1997,2,28.48
5949,1/24/1997,4,68.85
5950,1/24/1997,1,15.36
5950,4/25/1997,1,9.77
5951,1/25/1997,1,17.76
5952,1/24/1997,1,25.77
5953,1/24/1997,4,70.67
5954,1/24/1997,6,211.72
5954,4/6/1997,3,37.7
5955,1/24/1997,1,15.36
5956,1/24/1997,1,28.77
5956,4/2/1997,2,30.95
5956,5/3/1997,1,14.96
5956,6/6/1997,2,34.72
5956,7/15/1997,2,34.72
5956,8/28/1997,1,31.03
5956,9/20/1997,1,12.99
5956,10/11/1997,1,13.99
5956,12/8/1997,1,19.49
5956,1/13/1998,6,75.44
5956,2/5/1998,1,11.88
5956,2/27/1998,1,12.99
5956,3/9/1998,1,22.49
5956,4/22/1998,1,12.58
5956,5/13/1998,2,50.98
5956,6/14/1998,1,12.58
5956,6/23/1998,1,11.88
5957,1/24/1997,3,42.31
5958,1/27/1997,2,20.95
5958,4/20/1997,1,13.97
5958,4/26/1997,2,29.92
5958,6/3/1997,2,30.6
5958,1/19/1998,4,59.96
5958,6/7/1998,3,37.04
5958,6/25/1998,1,12.58
5959,1/24/1997,1,14.99
5960,1/24/1997,2,25.74
5960,5/3/1997,2,34.96
5960,10/11/1997,1,24.99
5960,11/3/1997,2,25.48
5961,1/24/1997,1,39.99
5962,1/24/1997,1,14.96
5963,1/24/1997,1,14.99
5963,1/24/1997,2,25.98
5963,5/11/1998,1,9.49
5964,1/24/1997,1,13.97
5965,1/24/1997,1,11.77
5965,2/13/1997,2,23.54
5965,2/13/1997,1,11.77
5965,2/14/1997,1,13.97
5965,2/14/1997,1,14.99
5965,2/16/1997,1,13.97
5965,3/15/1997,3,91.5
5965,3/30/1997,1,15.96
5965,4/27/1997,2,29.98
5965,4/27/1997,1,19.99
5965,4/28/1997,1,65.37
5965,5/8/1997,1,11.77
5965,6/6/1997,1,10.77
5965,6/18/1997,1,46.97
5965,8/15/1997,1,9.99
5965,8/29/1997,1,11.77
5965,8/29/1997,2,34.98
5965,9/2/1997,2,42.73
5965,9/11/1997,1,9.49
5965,10/16/1997,1,9.49
5965,10/27/1997,1,18.49
5966,1/24/1997,1,13.97
5967,1/24/1997,2,25.74
5968,1/24/1997,2,27.94
5969,3/7/1997,3,35.31
5969,4/25/1998,4,48.85
5970,1/24/1997,1,15.36
5971,1/24/1997,2,23.54
5971,8/4/1997,4,49.67
5971,8/29/1997,1,11.77
5971,9/2/1997,2,28.34
5971,9/25/1997,1,15.49
5972,1/24/1997,1,14.37
5972,1/24/1997,1,13.97
5972,1/24/1997,1,15.36
5973,1/25/1997,2,26.46
5974,1/24/1997,1,15.99
5975,1/24/1997,5,71.62
5975,11/12/1997,4,53.96
5975,5/18/1998,5,66.11
5976,1/24/1997,1,15.36
5976,3/5/1997,6,81.42
5977,1/24/1997,1,29.99
5978,1/24/1997,2,32.33
5978,2/19/1997,4,53.27
5978,3/4/1997,1,14.37
5978,3/5/1997,2,26.94
5978,3/22/1997,2,27.34
5978,4/19/1997,2,25.13
5978,4/30/1997,1,23.97
5978,7/26/1997,1,14.37
5978,3/22/1998,1,15.49
5978,4/18/1998,4,48.46
5979,1/24/1997,8,96.55
5979,3/4/1997,4,51.74
5979,4/1/1997,1,14.99
5979,4/22/1997,3,44.97
5980,1/24/1997,1,13.97
5980,12/19/1997,1,12.49
5981,1/24/1997,2,81.13
5981,4/14/1997,7,126.37
5981,4/29/1997,4,59.48
5981,6/6/1997,1,14.79
5981,6/20/1997,1,15.96
5981,6/25/1997,1,15.76
5981,7/2/1997,2,29.73
5981,7/8/1997,7,103.54
5981,7/23/1997,2,29.58
5981,9/18/1997,2,48.48
5981,10/2/1997,1,12.99
5981,10/3/1997,1,9.99
5981,10/7/1997,1,12.99
5981,10/17/1997,1,12.99
5981,10/20/1997,2,137.48
5981,10/31/1997,1,54.99
5981,2/4/1998,3,36.75
5981,2/16/1998,1,15.99
5981,4/25/1998,7,94.71
5981,5/7/1998,2,23.76
5981,6/1/1998,2,28.56
5981,6/8/1998,1,12.99
5982,1/24/1997,1,19.99
5983,1/24/1997,3,59.13
5983,3/7/1997,3,47.28
5983,4/28/1997,3,21.95
5983,6/22/1997,3,25.74
5984,1/24/1997,1,10.99
5984,6/18/1997,1,14.37
5984,10/29/1997,1,17.49
5985,1/24/1997,1,23.99
5986,1/24/1997,1,6.79
5987,1/24/1997,1,60.7
5987,10/30/1997,4,29.46
5987,10/30/1997,2,25.98
5988,1/24/1997,1,15.36
5988,3/15/1997,1,14.96
5988,4/5/1997,3,44.29
5988,4/7/1997,1,13.77
5988,6/28/1997,2,25.94
5988,7/9/1997,2,28.93
5988,7/13/1997,1,13.97
5988,8/19/1997,2,30.32
5988,10/4/1997,3,53.97
5988,11/9/1997,1,9.49
5988,11/15/1997,1,13.99
5988,11/27/1997,3,50.47
5988,12/13/1997,2,29.98
5988,1/25/1998,4,54.44
5988,6/1/1998,3,36.75
5989,1/24/1997,8,103.34
5989,2/6/1997,7,108.57
5989,7/27/1997,8,118.51
5990,1/24/1997,7,80.59
5991,1/24/1997,4,68.29
5992,1/24/1997,1,14.37
5993,1/24/1997,4,52.87
5994,1/24/1997,1,19.99
5995,1/24/1997,1,63.7
5995,2/13/1997,1,14.99
5995,3/14/1997,1,14.99
5995,4/8/1997,1,15.49
5995,4/11/1997,1,89.7
5995,6/16/1997,1,22.77
5995,7/9/1997,1,12.25
5995,8/5/1997,1,59.99
5995,2/27/1998,1,14.49
5996,1/24/1997,3,72.97
5997,1/24/1997,2,32.35
5997,12/1/1997,2,26.98
5997,1/20/1998,2,45.48
5998,1/24/1997,6,76.01
5999,1/24/1997,4,60.05
5999,8/6/1997,4,59.25
5999,12/27/1997,4,54.96
5999,3/6/1998,4,59.96
5999,4/7/1998,4,53.04
6000,1/25/1997,4,69.87
6001,1/24/1997,1,0
6002,1/24/1997,3,78.7
6003,1/24/1997,2,47
6003,2/15/1997,3,45.52
6003,5/14/1997,1,9.77
6003,9/2/1997,3,41.91
6003,12/27/1997,1,12.99
6003,3/17/1998,2,22.98
6003,5/26/1998,1,12.99
6004,1/24/1997,1,20.99
6005,3/3/1997,4,58.65
6006,1/24/1997,2,28.34
6006,1/25/1997,5,77.06
6006,10/26/1997,1,21.99
6006,11/6/1997,2,23.98
6006,11/12/1997,1,25.99
6007,1/24/1997,1,28.99
6008,1/24/1997,1,15.76
6009,1/24/1997,1,32.99
6009,1/24/1997,1,34.9
6010,1/24/1997,4,32.13
6010,3/18/1997,3,41.92
6010,4/15/1997,9,96.39
6011,1/24/1997,1,14.96
6011,2/7/1997,2,28.93
6011,3/2/1997,1,15.36
6011,5/24/1997,2,29.54
6011,6/25/1997,1,15.76
6011,9/15/1997,2,14.48
6011,12/7/1997,3,44.47
6011,2/28/1998,2,17.98
6012,1/24/1997,3,36.73
6013,1/28/1997,8,145.52
6013,4/9/1997,1,37.77
6013,4/11/1997,1,39.37
6013,4/18/1997,2,39.95
6013,7/31/1997,2,32.32
6013,8/1/1997,1,13.97
6014,1/24/1997,2,28.13
6014,3/25/1997,2,41.76
6014,6/4/1997,1,14.96
6015,1/24/1997,1,10.77
6016,1/24/1997,1,13.97
6016,4/29/1997,1,13.97
6017,1/24/1997,2,28.33
6017,1/29/1997,2,26.73
6017,2/4/1997,1,6.79
6017,2/12/1997,2,25.74
6017,3/20/1997,2,28.34
6017,6/18/1997,3,40.51
6017,6/24/1997,2,28.93
6017,7/18/1997,4,57.67
6017,7/29/1997,2,65.54
6018,1/27/1997,1,6.77
6019,2/12/1997,2,24.26
6019,3/12/1997,1,11.77
6019,5/15/1997,1,11.77
6019,10/29/1997,1,15.49
6019,11/17/1997,1,12.49
6019,12/17/1997,2,32.48
6019,12/24/1997,2,14.98
6019,2/27/1998,1,13.99
6019,3/17/1998,2,13.98
6020,1/24/1997,9,90.2
6020,2/26/1997,3,40.35
6020,5/6/1997,2,19.96
6020,12/1/1997,1,9.99
6021,1/24/1997,3,37.69
6021,3/22/1997,3,55.9
6021,4/6/1997,2,30.32
6021,5/11/1997,4,73.65
6022,1/26/1997,24,364.37
6022,4/27/1997,5,67.43
6023,1/24/1997,3,41.69
6024,1/24/1997,4,43.81
6025,1/24/1997,1,9.97
6025,12/14/1997,5,60.45
6025,2/20/1998,4,52.54
6026,1/29/1997,2,34.74
6026,4/25/1997,2,28.13
6026,11/8/1997,6,66.44
6026,3/13/1998,2,27.98
6026,5/16/1998,3,31.25
6026,6/23/1998,1,9.99
6027,1/24/1997,1,13.97
6027,2/8/1997,2,19.95
6027,3/1/1997,1,11.77
6028,1/24/1997,1,11.77
6028,2/10/1997,2,20.15
6028,2/19/1997,1,14.37
6029,1/24/1997,3,41.89
6030,1/24/1997,1,8.9
6030,3/30/1997,3,34.31
6030,4/22/1997,2,25.74
6030,8/19/1997,1,14.99
6031,1/24/1997,1,9.98
6032,1/24/1997,1,11.77
6033,1/24/1997,2,32.27
6033,2/23/1997,1,14.37
6033,3/3/1997,1,13.97
6033,6/12/1997,1,13.97
6033,7/26/1997,2,28.74
6034,1/26/1997,2,20.95
6034,2/26/1997,1,15.96
6035,1/24/1997,1,5.99
6035,4/17/1998,1,5.52
6036,1/24/1997,1,15.96
6037,1/24/1997,2,26.56
6037,6/24/1997,2,27.33
6037,7/30/1997,5,60.64
6037,3/6/1998,2,26.37
6038,1/24/1997,3,29.94
6039,1/24/1997,1,9.79
6040,1/24/1997,1,15.36
6040,3/9/1998,1,51.08
6041,1/24/1997,1,14.99
6041,7/22/1997,1,19.99
6041,10/1/1997,1,19.49
6041,12/3/1997,3,38.47
6042,1/24/1997,1,13.97
6042,1/30/1997,2,29.13
6042,2/13/1997,1,14.99
6042,2/14/1997,2,24.74
6042,2/21/1997,3,43.7
6042,4/7/1997,3,45.51
6042,5/12/1997,1,14.37
6042,6/24/1997,1,18.76
6042,8/12/1997,4,57.67
6042,9/11/1997,2,28.48
6042,10/18/1997,1,11.49
6042,10/26/1997,3,43.97
6042,12/14/1997,2,31.48
6042,12/29/1997,3,43.97
6042,1/13/1998,2,26.98
6042,2/23/1998,5,49.74
6042,3/16/1998,4,50.96
6042,4/13/1998,5,57.45
6042,4/25/1998,2,30.98
6042,4/25/1998,4,58.65
6042,5/1/1998,2,28.97
6042,6/30/1998,4,77.15
6043,1/24/1997,2,32.72
6044,1/24/1997,3,26.07
6045,1/24/1997,2,25.74
6045,2/11/1997,2,29.92
6045,5/31/1997,2,21.75
6045,10/5/1997,1,12.99
6045,10/15/1997,2,24.48
6045,5/22/1998,2,26.48
6046,1/24/1997,2,27.13
6047,1/24/1997,2,31.6
6048,1/24/1997,1,15.36
6049,1/24/1997,2,24.98
6050,1/24/1997,2,40.74
6051,1/24/1997,4,54.3
6051,3/12/1997,1,13.77
6051,5/13/1997,3,93.51
6051,10/24/1997,3,54.97
6051,12/16/1997,1,16.49
6051,2/25/1998,2,23.76
6051,2/27/1998,3,35.64
6051,3/15/1998,1,46.99
6051,6/15/1998,3,104.39
6052,1/24/1997,1,10.77
6053,1/24/1997,2,27.93
6054,1/24/1997,2,13.58
6054,7/7/1997,1,12.25
6054,7/17/1997,1,16.36
6054,10/8/1997,1,11.49
6054,3/9/1998,1,12.49
6055,1/31/1997,1,10.77
6055,7/22/1997,1,14.96
6056,1/24/1997,3,45.09
6056,2/4/1997,4,57.7
6056,2/20/1997,3,38.11
6056,3/31/1997,2,28.34
6056,6/27/1997,4,55.88
6056,7/28/1997,2,28.74
6056,9/23/1997,2,27.98
6056,11/7/1997,2,26.98
6056,4/28/1998,1,22.49
6057,1/24/1997,1,32.37
6057,1/24/1997,1,14.96
6057,1/27/1997,1,16.36
6057,2/14/1997,1,11.77
6057,2/14/1997,3,59.91
6057,2/20/1997,2,19.74
6057,3/7/1997,3,52.75
6057,4/18/1997,4,55.65
6057,5/7/1997,2,21.96
6057,5/23/1997,1,14.96
6057,5/23/1997,2,27.94
6057,6/1/1997,1,27.77
6057,6/1/1997,2,27.73
6057,6/7/1997,1,14.96
6057,6/7/1997,2,30.32
6057,6/14/1997,1,58.37
6057,6/14/1997,3,41.31
6057,6/29/1997,1,11.77
6057,6/29/1997,1,13.97
6057,6/29/1997,1,13.97
6057,7/6/1997,1,13.97
6057,7/13/1997,1,10.77
6057,7/15/1997,3,32.94
6057,8/6/1997,3,36.9
6057,8/17/1997,1,12.77
6057,8/20/1997,1,27.77
6057,8/20/1997,1,14.79
6057,8/22/1997,1,13.97
6057,8/23/1997,1,12.25
6057,8/23/1997,1,4.79
6057,8/23/1997,1,33.86
6057,9/12/1997,1,11.99
6057,9/12/1997,2,25.98
6057,9/16/1997,1,13.99
6057,10/8/1997,1,12.99
6057,10/8/1997,1,13.99
6057,10/11/1997,1,12.49
6057,10/11/1997,1,7.49
6057,10/18/1997,1,13.99
6057,10/18/1997,1,14.49
6057,10/18/1997,1,13.99
6057,10/26/1997,2,15.98
6057,10/26/1997,2,14.98
6057,10/30/1997,1,13.99
6057,11/4/1997,1,12.99
6057,11/8/1997,1,22.49
6057,12/6/1997,1,13.99
6057,1/8/1998,5,78.45
6057,2/4/1998,1,13.99
6057,2/6/1998,5,64.95
6057,2/6/1998,2,17.48
6057,3/6/1998,2,25.98
6057,3/20/1998,5,70.45
6057,5/14/1998,1,13.99
6057,5/27/1998,1,12.99
6058,1/24/1997,1,14.96
6058,8/30/1997,2,83.14
6059,1/24/1997,2,35.8
6060,1/24/1997,2,22.54
6060,7/22/1997,1,22.77
6060,8/5/1997,1,9.77
6060,8/25/1997,1,21
6060,11/24/1997,22,315.28
6060,1/17/1998,4,58.96
6061,1/24/1997,1,13.97
6062,1/24/1997,2,15.96
6063,1/24/1997,1,15.36
6063,1/31/1998,2,28.57
6064,1/24/1997,3,49.11
6064,7/21/1997,4,55.89
6064,4/23/1998,3,39.56
6065,1/24/1997,1,15.36
6065,9/9/1997,3,38.47
6066,1/24/1997,1,13.97
6066,3/17/1997,3,62.72
6067,2/19/1997,17,229.97
6067,5/7/1997,5,68.64
6067,7/3/1997,4,56.94
6067,7/27/1997,6,91.37
6067,11/1/1997,4,66.96
6067,12/2/1997,4,58.46
6067,6/2/1998,1,15.49
6068,2/6/1997,4,54.72
6068,4/23/1997,1,15.99
6069,1/28/1997,1,14.96
6069,2/1/1997,1,13.97
6069,3/21/1997,2,16.56
6070,1/24/1997,1,15.36
6071,1/24/1997,1,23.99
6071,9/4/1997,1,19.55
6072,1/24/1997,5,69.22
6072,2/2/1997,1,15.96
6072,2/12/1997,3,52.93
6072,2/16/1997,6,84.39
6072,2/20/1997,2,66.54
6072,3/26/1997,3,33.51
6072,2/15/1998,5,69.95
6073,3/5/1997,1,12.97
6073,4/2/1998,2,23.48
6073,6/8/1998,2,23.98
6074,1/25/1997,6,78.61
6074,7/16/1997,1,11.97
6074,7/25/1997,1,14.37
6075,1/29/1997,1,3.99
6076,1/24/1997,1,64.99
6076,11/9/1997,1,12.99
6077,1/24/1997,1,12.49
6078,1/24/1997,1,12.77
6079,1/24/1997,2,29.33
6080,1/25/1997,2,46.75
6080,1/25/1997,1,28.97
6080,3/7/1997,1,18.76
6080,3/10/1997,1,15.36
6080,3/21/1997,1,16.76
6080,7/17/1997,1,18.1
6080,7/22/1997,1,19.55
6080,8/26/1997,1,31.03
6080,9/9/1997,1,23.49
6080,10/13/1997,1,18.49
6080,11/25/1997,1,19.99
6080,2/21/1998,1,11.18
6080,3/11/1998,1,22.38
6080,5/13/1998,1,25.49
6081,1/24/1997,1,13.77
6082,1/24/1997,2,29.73
6083,1/24/1997,2,30.39
6084,1/24/1997,2,23.54
6084,10/20/1997,2,61.98
6084,10/22/1997,1,25.99
6084,3/30/1998,2,26.87
6085,1/24/1997,4,77.03
6085,6/5/1998,2,24.48
6086,1/24/1997,1,13.97
6086,6/22/1997,2,29.92
6087,1/24/1997,2,26.94
6087,7/30/1997,3,27.31
6088,1/24/1997,1,11.77
6088,5/29/1997,4,75.05
6088,6/3/1997,1,27.77
6088,7/29/1997,2,39.76
6089,1/24/1997,2,16.76
6089,8/21/1997,5,62.67
6089,2/4/1998,3,35.64
6089,2/18/1998,3,41.47
6089,2/23/1998,2,27.57
6089,3/23/1998,4,52.55
6089,3/23/1998,3,38.56
6089,5/14/1998,5,54.84
6089,5/21/1998,4,47.52
6089,5/23/1998,4,48.96
6089,6/15/1998,2,23.47
6090,1/24/1997,1,15.36
6091,1/24/1997,1,12.77
6092,1/24/1997,1,12.97
6092,7/3/1997,1,11.77
6092,11/27/1997,1,15.49
6092,4/12/1998,3,31.86
6092,5/17/1998,2,23.07
6093,1/24/1997,2,24.26
6094,1/24/1997,3,86.97
6094,3/3/1997,1,13.97
6095,1/24/1997,1,20.99
6096,1/24/1997,1,14.79
6097,1/24/1997,1,7.98
6097,2/7/1997,1,13.97
6098,2/6/1997,4,44.96
6098,3/28/1998,4,57.96
6099,1/24/1997,1,12.77
6100,1/24/1997,1,10.77
6101,1/24/1997,1,12.77
6102,1/24/1997,3,43.09
6103,1/24/1997,4,54.27
6103,3/16/1997,4,59.25
6104,1/24/1997,2,9.98
6104,12/13/1997,1,14.99
6104,3/7/1998,3,40.47
6105,1/24/1997,1,11.77
6106,1/24/1997,1,16.99
6107,1/24/1997,2,23.95
6107,6/13/1997,2,25.74
6107,6/17/1997,1,13.97
6107,1/27/1998,1,14.49
6108,1/24/1997,1,13.97
6108,5/14/1998,4,46.97
6109,3/20/1997,4,54.88
6110,1/24/1997,1,9.77
6110,4/11/1997,1,13.97
6110,7/22/1997,1,36.69
6111,1/24/1997,1,14.37
6112,2/3/1997,1,15.36
6113,1/28/1997,1,18.99
6114,1/24/1997,3,48.13
6115,1/24/1997,1,30.99
6116,1/24/1997,2,31.33
6117,1/24/1997,1,20.99
6117,2/18/1997,1,5.78
6117,3/26/1997,2,41.96
6117,4/16/1997,1,57.77
