customer_id,date,quantity,price,month,year,dayofweek,day
2851,1997-04-05,1,11.77,April,1997,5,Saturday
2851,1997-04-19,1,10.77,April,1997,5,Saturday
2851,1997-06-14,3,64.53,June,1997,5,Saturday
2851,1997-10-21,2,28.48,October,1997,1,Tuesday
2851,1997-12-17,1,15.49,December,1997,2,Wednesday
2851,1998-01-29,1,11.49,January,1998,3,Thursday
2851,1998-06-12,1,19.49,June,1998,4,Friday
2852,1997-01-12,2,26.56,January,1997,6,Sunday
2853,1997-01-12,1,14.37,January,1997,6,Sunday
2853,1997-11-11,1,22.49,November,1997,1,Tuesday
2854,1997-01-12,1,11.77,January,1997,6,Sunday
2855,1997-01-12,1,13.97,January,1997,6,Sunday
2855,1997-08-24,1,16.36,August,1997,6,Sunday
2855,1998-04-06,1,12.99,April,1998,0,Monday
2856,1997-01-12,2,24.98,January,1997,6,Sunday
2856,1997-05-10,3,25.83,May,1997,5,Saturday
2856,1997-12-03,2,10.98,December,1997,2,Wednesday
2856,1998-02-20,1,12.49,February,1998,4,Friday
2856,1998-05-26,1,29.99,May,1998,1,Tuesday
2857,1997-01-12,1,11.99,January,1997,6,Sunday
2858,1997-01-12,2,32.92,January,1997,6,Sunday
2859,1997-01-12,4,51.48,January,1997,6,Sunday
2860,1997-01-12,4,54.18,January,1997,6,Sunday
2860,1997-01-30,3,36.31,January,1997,3,Thursday
2860,1997-03-09,5,62.85,March,1997,6,Sunday
2860,1997-04-16,5,62.85,April,1997,2,Wednesday
2861,1997-01-12,3,46.69,January,1997,6,Sunday
2862,1997-01-12,1,11.77,January,1997,6,Sunday
2862,1997-03-01,1,14.96,March,1997,5,Saturday
2863,1997-01-12,1,4.99,January,1997,6,Sunday
2864,1997-01-12,2,50.98,January,1997,6,Sunday
2864,1997-02-24,3,54.9,February,1997,0,Monday
2864,1997-04-03,1,15.36,April,1997,3,Thursday
2864,1997-06-30,1,14.79,June,1997,0,Monday
2865,1997-01-12,1,23.97,January,1997,6,Sunday
2865,1997-02-01,1,12.77,February,1997,5,Saturday
2865,1997-02-16,1,38.77,February,1997,6,Sunday
2865,1997-02-16,1,9.77,February,1997,6,Sunday
2866,1997-01-12,1,12.97,January,1997,6,Sunday
2867,1997-01-12,1,15.36,January,1997,6,Sunday
2867,1997-08-15,2,42.8,August,1997,4,Friday
2867,1997-10-24,1,14.99,October,1997,4,Friday
2867,1998-01-06,1,12.99,January,1998,1,Tuesday
2867,1998-01-15,1,14.49,January,1998,3,Thursday
2868,1997-01-12,1,11.77,January,1997,6,Sunday
2869,1997-01-12,2,39.98,January,1997,6,Sunday
2869,1997-01-14,1,16.76,January,1997,1,Tuesday
2869,1997-02-23,1,12.77,February,1997,6,Sunday
2869,1997-09-13,2,27.98,September,1997,5,Saturday
2870,1997-01-12,2,28.74,January,1997,6,Sunday
2870,1997-06-24,2,37.4,June,1997,1,Tuesday
2870,1997-12-11,4,45.96,December,1997,3,Thursday
2870,1998-01-01,2,27.98,January,1998,3,Thursday
2870,1998-01-04,1,14.99,January,1998,6,Sunday
2870,1998-03-21,1,15.49,March,1998,5,Saturday
2871,1997-01-12,4,59.85,January,1997,6,Sunday
2871,1997-01-15,1,11.77,January,1997,2,Wednesday
2871,1997-11-03,3,38.47,November,1997,0,Monday
2871,1997-11-12,13,195.37,November,1997,2,Wednesday
2872,1997-01-13,4,71.68,January,1997,0,Monday
2872,1997-05-28,3,38.71,May,1997,2,Wednesday
2873,1997-01-12,3,43.3,January,1997,6,Sunday
2873,1998-03-12,3,59.44,March,1998,3,Thursday
2873,1998-03-19,2,44.98,March,1998,3,Thursday
2874,1997-01-12,1,14.37,January,1997,6,Sunday
2874,1997-03-24,1,14.96,March,1997,0,Monday
2874,1997-04-20,1,11.77,April,1997,6,Sunday
2874,1997-11-09,1,12.99,November,1997,6,Sunday
2874,1998-03-01,1,11.88,March,1998,6,Sunday
2875,1997-01-12,1,14.96,January,1997,6,Sunday
2876,1997-01-12,1,14.79,January,1997,6,Sunday
2876,1997-01-14,1,10.77,January,1997,1,Tuesday
2876,1997-02-16,1,14.79,February,1997,6,Sunday
2876,1997-10-05,1,12.99,October,1997,6,Sunday
2877,1997-01-12,4,62.87,January,1997,6,Sunday
2878,1997-01-12,1,14.99,January,1997,6,Sunday
2878,1997-04-05,1,12.99,April,1997,5,Saturday
2879,1997-01-12,1,14.37,January,1997,6,Sunday
2880,1997-01-12,1,12.97,January,1997,6,Sunday
2881,1997-01-12,3,45.17,January,1997,6,Sunday
2881,1997-06-25,2,27.94,June,1997,2,Wednesday
2881,1998-02-28,2,25.98,February,1998,5,Saturday
2881,1998-03-10,3,35.56,March,1998,1,Tuesday
2881,1998-04-05,3,34.06,April,1998,6,Sunday
2881,1998-06-28,4,51.96,June,1998,6,Sunday
2882,1997-01-12,5,79.01,January,1997,6,Sunday
2882,1997-04-27,2,29.73,April,1997,6,Sunday
2882,1997-11-24,1,16.99,November,1997,0,Monday
2882,1998-04-06,1,13.99,April,1998,0,Monday
2882,1998-04-23,1,9.49,April,1998,3,Thursday
2882,1998-05-11,1,15.99,May,1998,0,Monday
2882,1998-05-19,1,30.99,May,1998,1,Tuesday
2883,1997-01-12,2,32.98,January,1997,6,Sunday
2883,1997-01-26,4,55.9,January,1997,6,Sunday
2883,1997-07-30,4,45.71,July,1997,2,Wednesday
2883,1997-12-11,2,73.98,December,1997,3,Thursday
2884,1997-01-26,1,14.9,January,1997,6,Sunday
2885,1997-01-12,1,10.77,January,1997,6,Sunday
2886,1997-01-12,1,12.49,January,1997,6,Sunday
2887,1997-01-12,3,43.11,January,1997,6,Sunday
2887,1997-07-24,1,15.36,July,1997,3,Thursday
2888,1997-01-12,1,11.77,January,1997,6,Sunday
2889,1997-01-12,4,47.48,January,1997,6,Sunday
2889,1997-01-18,1,14.96,January,1997,5,Saturday
2889,1997-04-12,2,29.92,April,1997,5,Saturday
2889,1997-04-12,1,14.96,April,1997,5,Saturday
2889,1997-05-25,1,26.97,May,1997,6,Sunday
2890,1997-01-12,1,9.99,January,1997,6,Sunday
2891,1997-01-12,2,23.74,January,1997,6,Sunday
2891,1997-01-31,2,28.73,January,1997,4,Friday
2891,1997-07-30,1,14.96,July,1997,2,Wednesday
2892,1997-01-12,3,44.46,January,1997,6,Sunday
2893,1997-01-12,1,67.97,January,1997,6,Sunday
2894,1997-01-14,3,34.51,January,1997,1,Tuesday
2894,1997-04-05,2,29.33,April,1997,5,Saturday
2895,1997-01-12,1,25.99,January,1997,6,Sunday
2896,1997-01-12,1,19.99,January,1997,6,Sunday
2897,1997-01-12,1,11.97,January,1997,6,Sunday
2898,1997-01-26,10,139.06,January,1997,6,Sunday
2899,1997-01-13,4,54.26,January,1997,0,Monday
2899,1997-11-27,4,59.96,November,1997,3,Thursday
2900,1997-01-12,3,43.7,January,1997,6,Sunday
2900,1997-01-19,3,37.91,January,1997,6,Sunday
2900,1998-01-30,3,46.47,January,1998,4,Friday
2901,1997-01-12,1,5.78,January,1997,6,Sunday
2902,1997-01-12,1,14.96,January,1997,6,Sunday
2903,1997-01-12,2,23.54,January,1997,6,Sunday
2903,1997-03-17,1,37.3,March,1997,0,Monday
2903,1997-03-23,1,14.37,March,1997,6,Sunday
2903,1997-04-04,4,53.48,April,1997,4,Friday
2903,1997-04-23,1,14.37,April,1997,2,Wednesday
2903,1997-05-05,3,41.1,May,1997,0,Monday
2903,1998-01-24,2,24.48,January,1998,5,Saturday
2904,1997-01-12,2,59.54,January,1997,6,Sunday
2905,1997-01-12,1,0.0,January,1997,6,Sunday
2906,1997-01-12,1,29.37,January,1997,6,Sunday
2907,1997-01-12,1,24.99,January,1997,6,Sunday
2908,1997-01-12,3,42.7,January,1997,6,Sunday
2908,1997-03-10,5,73.22,March,1997,0,Monday
2908,1997-03-27,5,89.85,March,1997,3,Thursday
2908,1997-05-02,9,112.33,May,1997,4,Friday
2908,1997-05-28,2,40.54,May,1997,2,Wednesday
2908,1997-06-12,2,40.54,June,1997,3,Thursday
2908,1997-06-17,4,56.28,June,1997,1,Tuesday
2908,1997-06-25,6,84.23,June,1997,2,Wednesday
2908,1997-07-14,4,59.65,July,1997,0,Monday
2908,1997-07-21,5,74.02,July,1997,0,Monday
2908,1997-07-24,13,209.59,July,1997,3,Thursday
2908,1997-07-30,7,111.19,July,1997,2,Wednesday
2908,1997-08-28,7,105.96,August,1997,3,Thursday
2908,1997-09-08,14,245.57,September,1997,0,Monday
2908,1997-10-13,7,90.93,October,1997,0,Monday
2908,1997-11-04,6,77.44,November,1997,1,Tuesday
2908,1997-11-11,9,121.41,November,1997,1,Tuesday
2908,1997-11-24,5,62.95,November,1997,0,Monday
2908,1997-12-01,7,98.93,December,1997,0,Monday
2908,1998-01-08,3,79.97,January,1998,3,Thursday
2908,1998-01-13,5,99.95,January,1998,1,Tuesday
2908,1998-01-16,8,125.92,January,1998,4,Friday
2908,1998-02-09,4,48.34,February,1998,0,Monday
2908,1998-03-10,7,143.46,March,1998,1,Tuesday
2908,1998-03-31,6,81.72,March,1998,1,Tuesday
2908,1998-04-20,6,91.44,April,1998,0,Monday
2908,1998-04-22,5,60.62,April,1998,2,Wednesday
2908,1998-05-16,5,84.45,May,1998,5,Saturday
2908,1998-05-22,6,83.41,May,1998,4,Friday
2908,1998-06-08,7,121.32,June,1998,0,Monday
2908,1998-06-17,1,36.49,June,1998,2,Wednesday
2908,1998-06-29,5,60.45,June,1998,0,Monday
2909,1997-01-12,2,24.16,January,1997,6,Sunday
2909,1998-04-15,1,9.49,April,1998,2,Wednesday
2909,1998-05-23,1,14.99,May,1998,5,Saturday
2910,1997-01-12,3,44.97,January,1997,6,Sunday
2911,1997-01-12,2,40.74,January,1997,6,Sunday
2911,1997-04-26,2,40.74,April,1997,5,Saturday
2912,1997-01-12,1,14.79,January,1997,6,Sunday
2912,1997-01-15,1,9.77,January,1997,2,Wednesday
2912,1997-10-07,1,12.99,October,1997,1,Tuesday
2913,1997-01-12,1,11.97,January,1997,6,Sunday
2914,1997-01-12,2,26.56,January,1997,6,Sunday
2914,1997-01-18,2,23.76,January,1997,5,Saturday
2914,1997-02-08,1,14.37,February,1997,5,Saturday
2914,1997-04-26,1,29.99,April,1997,5,Saturday
2915,1997-01-12,4,57.61,January,1997,6,Sunday
2915,1997-03-12,3,39.71,March,1997,2,Wednesday
2916,1997-01-12,3,52.49,January,1997,6,Sunday
2916,1997-06-20,5,72.22,June,1997,4,Friday
2917,1997-01-12,3,28.93,January,1997,6,Sunday
2918,1997-01-12,2,39.54,January,1997,6,Sunday
2919,1997-01-12,1,14.37,January,1997,6,Sunday
2920,1997-01-12,1,16.7,January,1997,6,Sunday
2921,1997-01-12,2,38.95,January,1997,6,Sunday
2921,1997-01-28,1,23.99,January,1997,1,Tuesday
2921,1997-04-22,1,19.99,April,1997,1,Tuesday
2921,1997-04-28,5,78.46,April,1997,0,Monday
2921,1997-05-01,6,93.2,May,1997,3,Thursday
2921,1997-08-07,3,40.11,August,1997,3,Thursday
2921,1997-10-01,5,70.95,October,1997,2,Wednesday
2921,1997-10-30,6,136.44,October,1997,3,Thursday
2921,1997-11-06,2,25.98,November,1997,3,Thursday
2921,1998-03-19,3,48.97,March,1998,3,Thursday
2921,1998-03-31,4,59.46,March,1998,1,Tuesday
2921,1998-04-15,4,55.96,April,1998,2,Wednesday
2921,1998-04-23,6,92.01,April,1998,3,Thursday
2921,1998-05-14,8,103.57,May,1998,3,Thursday
2922,1997-01-12,2,55.54,January,1997,6,Sunday
2922,1997-03-24,1,15.96,March,1997,0,Monday
2922,1997-05-24,7,85.98,May,1997,5,Saturday
2923,1997-01-12,2,33.98,January,1997,6,Sunday
2924,1997-02-09,1,14.37,February,1997,6,Sunday
2924,1997-02-09,1,11.77,February,1997,6,Sunday
2925,1997-01-12,2,89.94,January,1997,6,Sunday
2926,1997-01-12,11,117.76,January,1997,6,Sunday
2927,1997-01-12,2,39.2,January,1997,6,Sunday
2927,1997-03-05,1,17.9,March,1997,2,Wednesday
2927,1997-06-22,1,24.3,June,1997,6,Sunday
2927,1997-12-19,1,17.99,December,1997,4,Friday
2927,1998-02-25,1,12.99,February,1998,2,Wednesday
2927,1998-03-21,1,9.49,March,1998,5,Saturday
2927,1998-04-17,2,33.1,April,1998,4,Friday
2927,1998-06-07,1,17.49,June,1998,6,Sunday
2928,1997-01-21,1,11.97,January,1997,1,Tuesday
2928,1997-01-30,2,26.76,January,1997,3,Thursday
2928,1997-02-09,1,24.99,February,1997,6,Sunday
2928,1997-02-11,1,14.99,February,1997,1,Tuesday
2928,1997-02-23,3,54.97,February,1997,6,Sunday
2928,1997-03-03,1,24.99,March,1997,0,Monday
2928,1997-03-15,1,15.96,March,1997,5,Saturday
2928,1997-04-18,2,26.73,April,1997,4,Friday
2928,1997-05-18,1,14.37,May,1997,6,Sunday
2928,1997-06-14,1,14.96,June,1997,5,Saturday
2928,1997-06-25,1,13.97,June,1997,2,Wednesday
2928,1997-07-01,2,29.92,July,1997,1,Tuesday
2928,1997-07-21,1,11.77,July,1997,0,Monday
2928,1997-08-12,1,11.77,August,1997,1,Tuesday
2928,1997-09-19,2,25.98,September,1997,4,Friday
2928,1997-12-14,2,11.98,December,1997,6,Sunday
2928,1998-01-07,3,41.47,January,1998,2,Wednesday
2928,1998-01-10,3,58.47,January,1998,5,Saturday
2928,1998-02-17,3,58.47,February,1998,1,Tuesday
2928,1998-06-05,1,11.49,June,1998,4,Friday
2929,1997-01-12,1,11.77,January,1997,6,Sunday
2929,1997-01-21,2,29.92,January,1997,1,Tuesday
2930,1997-01-12,4,63.49,January,1997,6,Sunday
2930,1997-02-06,14,166.98,February,1997,3,Thursday
2930,1997-02-16,27,337.61,February,1997,6,Sunday
2930,1997-02-18,8,116.56,February,1997,1,Tuesday
2930,1997-03-07,7,87.78,March,1997,4,Friday
2931,1997-01-12,2,25.74,January,1997,6,Sunday
2931,1997-09-19,4,50.96,September,1997,4,Friday
2931,1997-11-01,6,89.44,November,1997,5,Saturday
2931,1997-11-24,3,49.97,November,1997,0,Monday
2931,1997-12-03,7,90.93,December,1997,2,Wednesday
2931,1997-12-20,2,29.48,December,1997,5,Saturday
2931,1997-12-25,3,52.47,December,1997,3,Thursday
2931,1998-01-16,1,14.49,January,1998,4,Friday
2931,1998-01-21,4,56.85,January,1998,2,Wednesday
2931,1998-03-10,4,52.46,March,1998,1,Tuesday
2931,1998-04-29,1,11.99,April,1998,2,Wednesday
2931,1998-06-11,4,55.35,June,1998,3,Thursday
2932,1997-01-12,3,46.47,January,1997,6,Sunday
2932,1997-02-22,3,38.77,February,1997,5,Saturday
2933,1997-01-12,1,17.9,January,1997,6,Sunday
2934,1997-01-12,1,10.78,January,1997,6,Sunday
2935,1997-01-12,1,15.97,January,1997,6,Sunday
2936,1997-01-12,1,12.97,January,1997,6,Sunday
2937,1997-01-12,1,11.77,January,1997,6,Sunday
2938,1997-01-13,1,23.99,January,1997,0,Monday
2939,1997-01-14,2,19.28,January,1997,1,Tuesday
2940,1997-01-12,1,9.77,January,1997,6,Sunday
2940,1997-01-17,2,23.98,January,1997,4,Friday
2940,1997-01-18,4,52.89,January,1997,5,Saturday
2941,1997-01-12,6,123.72,January,1997,6,Sunday
2941,1997-01-16,1,14.96,January,1997,3,Thursday
2941,1997-02-02,11,210.62,February,1997,6,Sunday
2941,1997-02-20,5,85.69,February,1997,3,Thursday
2941,1997-02-27,5,91.29,February,1997,3,Thursday
2941,1997-03-19,4,67.32,March,1997,2,Wednesday
2941,1997-03-20,2,37.98,March,1997,3,Thursday
2941,1997-04-22,4,97.96,April,1997,1,Tuesday
2941,1997-05-17,9,130.49,May,1997,5,Saturday
2941,1997-09-28,9,127.91,September,1997,6,Sunday
2941,1998-01-03,7,101.93,January,1998,5,Saturday
2941,1998-02-11,4,60.46,February,1998,2,Wednesday
2942,1997-01-12,2,28.74,January,1997,6,Sunday
2942,1997-10-13,1,19.99,October,1997,0,Monday
2942,1997-11-27,1,12.99,November,1997,3,Thursday
2943,1997-01-12,1,19.99,January,1997,6,Sunday
2944,1997-01-29,1,14.96,January,1997,2,Wednesday
2944,1997-03-10,2,30.33,March,1997,0,Monday
2944,1997-04-06,1,14.96,April,1997,6,Sunday
2944,1997-07-29,1,14.96,July,1997,1,Tuesday
2945,1997-01-12,1,19.99,January,1997,6,Sunday
2945,1997-12-12,6,79.44,December,1997,4,Friday
2945,1998-01-02,4,63.96,January,1998,4,Friday
2945,1998-01-19,2,63.98,January,1998,0,Monday
2945,1998-02-02,4,47.96,February,1998,0,Monday
2945,1998-06-15,4,49.85,June,1998,0,Monday
2946,1997-01-12,4,73.42,January,1997,6,Sunday
2946,1997-08-20,1,14.96,August,1997,2,Wednesday
2947,1997-01-12,2,21.74,January,1997,6,Sunday
2948,1997-01-12,3,55.97,January,1997,6,Sunday
2949,1997-01-12,2,24.26,January,1997,6,Sunday
2949,1997-05-20,2,30.92,May,1997,1,Tuesday
2950,1997-01-12,20,241.39,January,1997,6,Sunday
2951,1997-01-12,1,29.99,January,1997,6,Sunday
2951,1997-08-11,1,12.25,August,1997,0,Monday
2952,1997-01-12,1,12.97,January,1997,6,Sunday
2952,1997-02-12,1,15.36,February,1997,2,Wednesday
2952,1997-03-09,1,6.78,March,1997,6,Sunday
2952,1997-03-15,2,25.74,March,1997,5,Saturday
2952,1997-03-22,1,13.97,March,1997,5,Saturday
2952,1997-04-14,1,13.97,April,1997,0,Monday
2952,1997-05-13,1,15.36,May,1997,1,Tuesday
2952,1997-05-18,1,14.96,May,1997,6,Sunday
2952,1997-06-28,1,9.99,June,1997,5,Saturday
2952,1997-07-27,1,13.97,July,1997,6,Sunday
2952,1997-08-12,1,9.99,August,1997,1,Tuesday
2952,1997-12-03,1,16.99,December,1997,2,Wednesday
2952,1998-02-24,1,12.99,February,1998,1,Tuesday
2952,1998-02-28,1,11.88,February,1998,5,Saturday
2952,1998-03-26,1,14.49,March,1998,3,Thursday
2952,1998-06-19,1,9.99,June,1998,4,Friday
2953,1997-01-12,1,13.97,January,1997,6,Sunday
2953,1997-01-14,2,26.74,January,1997,1,Tuesday
2953,1997-02-07,1,28.7,February,1997,4,Friday
2953,1997-03-01,3,45.71,March,1997,5,Saturday
2953,1997-07-17,9,138.22,July,1997,3,Thursday
2953,1997-07-28,1,39.99,July,1997,0,Monday
2953,1997-08-20,3,46.08,August,1997,2,Wednesday
2953,1997-09-10,7,157.43,September,1997,2,Wednesday
2953,1998-01-10,3,58.47,January,1998,5,Saturday
2953,1998-01-19,5,76.95,January,1998,0,Monday
2953,1998-02-25,1,22.49,February,1998,2,Wednesday
2953,1998-03-26,2,77.98,March,1998,3,Thursday
2954,1997-01-29,9,161.3,January,1997,2,Wednesday
2954,1997-04-13,6,96.21,April,1997,6,Sunday
2954,1997-06-01,7,100.76,June,1997,6,Sunday
2954,1997-06-07,9,115.5,June,1997,5,Saturday
2954,1997-06-25,13,188.37,June,1997,2,Wednesday
2954,1997-08-16,7,96.8,August,1997,5,Saturday
2954,1997-09-14,3,38.97,September,1997,6,Sunday
2954,1997-10-21,7,92.93,October,1997,1,Tuesday
2954,1997-11-01,5,68.45,November,1997,5,Saturday
2955,1997-01-12,1,13.77,January,1997,6,Sunday
2955,1997-01-21,3,34.11,January,1997,1,Tuesday
2955,1997-04-02,3,35.31,April,1997,2,Wednesday
2955,1997-05-05,1,14.37,May,1997,0,Monday
2955,1998-04-10,6,54.94,April,1998,4,Friday
2956,1997-01-12,2,44.0,January,1997,6,Sunday
2957,1997-01-12,3,61.49,January,1997,6,Sunday
2957,1997-01-25,4,48.28,January,1997,5,Saturday
2957,1997-04-07,2,36.16,April,1997,0,Monday
2957,1997-05-15,9,126.33,May,1997,3,Thursday
2957,1997-06-02,1,12.77,June,1997,0,Monday
2957,1997-06-04,1,15.96,June,1997,2,Wednesday
2957,1997-06-12,2,23.74,June,1997,3,Thursday
2957,1997-07-09,9,104.33,July,1997,2,Wednesday
2957,1997-08-11,1,14.96,August,1997,0,Monday
2957,1998-01-21,3,48.97,January,1998,2,Wednesday
2957,1998-04-27,10,140.4,April,1998,0,Monday
2957,1998-04-29,4,65.46,April,1998,2,Wednesday
2957,1998-05-14,1,16.99,May,1998,3,Thursday
2957,1998-05-17,1,26.99,May,1998,6,Sunday
2957,1998-05-17,1,32.99,May,1998,6,Sunday
2958,1997-01-12,1,12.49,January,1997,6,Sunday
2958,1997-06-02,3,62.97,June,1997,0,Monday
2958,1997-07-31,3,42.9,July,1997,3,Thursday
2959,1997-01-12,4,56.5,January,1997,6,Sunday
2960,1997-01-12,3,43.95,January,1997,6,Sunday
2961,1997-01-12,2,26.14,January,1997,6,Sunday
2962,1997-01-14,1,18.99,January,1997,1,Tuesday
2963,1997-01-17,3,29.33,January,1997,4,Friday
2963,1997-02-11,1,13.97,February,1997,1,Tuesday
2963,1997-03-10,2,29.92,March,1997,0,Monday
2963,1997-08-18,1,11.77,August,1997,0,Monday
2964,1997-01-12,3,32.35,January,1997,6,Sunday
2964,1997-04-02,1,13.97,April,1997,2,Wednesday
2964,1998-06-16,1,17.49,June,1998,1,Tuesday
2965,1997-01-12,2,28.74,January,1997,6,Sunday
2965,1997-09-27,5,64.45,September,1997,5,Saturday
2965,1998-02-25,4,93.46,February,1998,2,Wednesday
2966,1997-01-20,3,45.28,January,1997,0,Monday
2966,1997-05-30,2,24.73,May,1997,4,Friday
2966,1997-12-26,2,40.98,December,1997,4,Friday
2966,1998-03-28,4,47.85,March,1998,5,Saturday
2967,1997-01-12,2,23.18,January,1997,6,Sunday
2968,1997-01-12,6,78.02,January,1997,6,Sunday
2969,1997-01-12,1,11.77,January,1997,6,Sunday
2970,1997-01-12,2,32.2,January,1997,6,Sunday
2971,1997-01-12,1,12.97,January,1997,6,Sunday
2971,1997-06-09,2,26.14,June,1997,0,Monday
2971,1997-06-24,1,14.79,June,1997,1,Tuesday
2971,1997-07-13,1,13.97,July,1997,6,Sunday
2971,1997-08-22,1,11.77,August,1997,4,Friday
2971,1997-08-22,1,14.96,August,1997,4,Friday
2971,1997-08-22,1,14.96,August,1997,4,Friday
2971,1997-08-22,1,14.96,August,1997,4,Friday
2971,1997-10-05,1,12.99,October,1997,6,Sunday
2971,1997-10-23,3,46.47,October,1997,3,Thursday
2971,1997-11-13,1,12.99,November,1997,3,Thursday
2971,1997-12-29,1,15.49,December,1997,0,Monday
2972,1997-01-12,1,9.98,January,1997,6,Sunday
2972,1997-01-24,1,14.79,January,1997,4,Friday
2972,1997-01-29,1,11.77,January,1997,2,Wednesday
2972,1997-02-01,2,17.75,February,1997,5,Saturday
2972,1997-07-12,2,19.98,July,1997,5,Saturday
2972,1997-07-26,1,9.99,July,1997,5,Saturday
2972,1997-08-17,2,30.72,August,1997,6,Sunday
2973,1997-01-12,2,45.35,January,1997,6,Sunday
2973,1998-01-20,2,28.48,January,1998,1,Tuesday
2974,1997-01-12,1,11.77,January,1997,6,Sunday
2975,1997-01-12,1,16.99,January,1997,6,Sunday
2975,1997-06-21,1,11.77,June,1997,5,Saturday
2975,1997-12-10,1,14.49,December,1997,2,Wednesday
2975,1998-01-11,1,14.99,January,1998,6,Sunday
2975,1998-02-01,1,15.49,February,1998,6,Sunday
2975,1998-03-16,1,14.49,March,1998,0,Monday
2975,1998-04-03,1,11.19,April,1998,4,Friday
2975,1998-06-08,1,12.99,June,1998,0,Monday
2976,1997-01-12,3,33.31,January,1997,6,Sunday
2976,1997-02-16,2,14.55,February,1997,6,Sunday
2976,1997-04-19,2,23.14,April,1997,5,Saturday
2976,1997-09-28,2,21.48,September,1997,6,Sunday
2977,1997-01-12,2,20.54,January,1997,6,Sunday
2977,1997-02-10,1,15.36,February,1997,0,Monday
2978,1997-01-12,1,11.77,January,1997,6,Sunday
2979,1997-01-12,4,54.5,January,1997,6,Sunday
2979,1997-05-15,1,13.97,May,1997,3,Thursday
2979,1997-05-28,1,12.77,May,1997,2,Wednesday
2979,1997-08-06,1,13.97,August,1997,2,Wednesday
2979,1998-05-05,2,60.57,May,1998,1,Tuesday
2980,1997-01-12,2,26.73,January,1997,6,Sunday
2980,1997-01-13,1,6.79,January,1997,0,Monday
2980,1997-01-17,1,14.37,January,1997,4,Friday
2981,1997-01-12,1,14.99,January,1997,6,Sunday
2981,1997-02-10,1,14.77,February,1997,0,Monday
2981,1997-03-04,2,29.54,March,1997,1,Tuesday
2981,1997-03-25,4,43.88,March,1997,1,Tuesday
2982,1997-01-12,2,42.95,January,1997,6,Sunday
2983,1997-01-12,5,47.48,January,1997,6,Sunday
2984,1997-01-12,1,14.96,January,1997,6,Sunday
2985,1997-01-12,1,8.77,January,1997,6,Sunday
2986,1997-01-12,2,24.56,January,1997,6,Sunday
2986,1997-02-07,3,39.51,February,1997,4,Friday
2986,1997-06-29,1,21.0,June,1997,6,Sunday
2986,1997-07-25,3,44.71,July,1997,4,Friday
2986,1997-07-29,2,24.54,July,1997,1,Tuesday
2986,1997-09-21,4,47.96,September,1997,6,Sunday
2986,1997-10-19,3,41.97,October,1997,6,Sunday
2986,1997-11-05,4,62.96,November,1997,2,Wednesday
2986,1998-02-07,2,20.98,February,1998,5,Saturday
2987,1997-01-12,1,9.99,January,1997,6,Sunday
2987,1998-04-12,2,24.98,April,1998,6,Sunday
2988,1997-01-12,1,12.97,January,1997,6,Sunday
2988,1997-01-14,1,9.77,January,1997,1,Tuesday
2988,1997-02-01,3,27.31,February,1997,5,Saturday
2988,1997-02-09,2,19.74,February,1997,6,Sunday
2988,1997-10-27,4,38.96,October,1997,0,Monday
2989,1997-01-12,2,29.73,January,1997,6,Sunday
2990,1997-01-12,3,43.29,January,1997,6,Sunday
2991,1997-01-29,2,16.77,January,1997,2,Wednesday
2992,1997-01-12,1,14.79,January,1997,6,Sunday
2992,1997-02-09,2,35.73,February,1997,6,Sunday
2992,1997-03-12,1,14.99,March,1997,2,Wednesday
2992,1997-05-07,1,14.96,May,1997,2,Wednesday
2993,1997-01-12,3,45.52,January,1997,6,Sunday
2993,1997-01-24,4,72.8,January,1997,4,Friday
2993,1997-01-25,8,107.0,January,1997,5,Saturday
2993,1997-03-22,2,24.73,March,1997,5,Saturday
2993,1997-07-14,3,55.51,July,1997,0,Monday
2994,1997-01-12,1,9.77,January,1997,6,Sunday
2994,1997-01-18,8,152.96,January,1997,5,Saturday
2995,1997-01-12,1,12.99,January,1997,6,Sunday
2996,1997-01-12,1,15.36,January,1997,6,Sunday
2997,1997-01-12,1,38.77,January,1997,6,Sunday
2998,1997-01-12,1,13.97,January,1997,6,Sunday
2998,1997-08-19,2,30.32,August,1997,1,Tuesday
2998,1997-11-30,2,28.48,November,1997,6,Sunday
2998,1997-11-30,1,15.49,November,1997,6,Sunday
2998,1998-01-25,3,37.04,January,1998,6,Sunday
2998,1998-03-24,2,22.98,March,1998,1,Tuesday
2998,1998-04-12,4,35.05,April,1998,6,Sunday
2998,1998-06-26,2,28.48,June,1998,4,Friday
2999,1997-01-12,3,44.52,January,1997,6,Sunday
2999,1997-01-22,3,35.31,January,1997,2,Wednesday
2999,1997-03-18,3,41.73,March,1997,1,Tuesday
2999,1997-05-23,3,57.0,May,1997,4,Friday
2999,1997-11-03,2,24.48,November,1997,0,Monday
2999,1998-03-04,3,38.97,March,1998,2,Wednesday
3000,1997-01-18,1,11.77,January,1997,5,Saturday
3001,1997-01-13,1,15.9,January,1997,0,Monday
3001,1997-03-30,1,14.9,March,1997,6,Sunday
3001,1997-06-12,1,14.99,June,1997,3,Thursday
3001,1997-07-02,2,31.6,July,1997,2,Wednesday
3002,1997-01-12,3,40.29,January,1997,6,Sunday
3002,1997-01-22,4,46.06,January,1997,2,Wednesday
3002,1997-01-31,1,13.77,January,1997,4,Friday
