customer_id,recency,frequency,price_sum,price_mean,spend_90_flag
6939,-429,1,14.9,14.9,20.154734
6940,-245,2,55.51,27.755,29.530706
6941,-147,3,50.23,16.743333333333336,33.860275
6942,-330,3,205.74,68.58,24.439209
6943,-429,1,14.37,14.37,20.154734
6944,-243,5,142.4,28.48,31.733269
6945,-429,1,21.54,21.54,20.154734
6946,-429,1,14.99,14.99,20.154734
6947,-30,3,256.51,85.50333333333333,38.839527
6948,-250,3,50.8,16.933333333333334,28.991297
6949,-429,1,18.99,18.99,20.154734
6950,-429,1,432.76,432.76,20.154734
6951,-104,9,343.76,38.19555555555556,51.161438
6952,-422,2,35.8,17.9,21.573023
6953,-429,1,17.9,17.9,20.154734
6954,-429,1,32.98,32.98,20.154734
6955,-429,1,9.77,9.77,20.154734
6956,-429,1,82.23,82.23,20.154734
6957,-429,1,16.99,16.99,20.154734
6958,-22,4,105.44,26.36,38.839527
6959,-429,1,60.87,60.87,20.154734
6960,-429,1,15.76,15.76,20.154734
6961,-111,2,143.25,71.625,30.104792
6962,-429,1,11.77,11.77,20.154734
6963,-429,1,27.37,27.37,20.154734
6964,-429,1,25.78,25.78,20.154734
6965,-34,4,98.44,24.61,38.839527
6966,-429,1,12.97,12.97,20.154734
6967,-429,1,28.74,28.74,20.154734
6968,-47,8,122.09,15.26125,55.525566
6969,-429,1,14.37,14.37,20.154734
6970,-429,1,66.38,66.38,20.154734
6971,-422,2,30.72,15.36,21.573023
6972,-23,2,191.94,95.97,34.285053
6973,-429,1,12.49,12.49,20.154734
6974,-77,2,24.75,12.375,29.831451
6975,-429,1,25.74,25.74,20.154734
6976,-429,1,117.93,117.93,20.154734
6977,-429,1,26.14,26.14,20.154734
6978,-159,2,58.34,29.17,29.780766
6979,-377,3,271.23,90.41,22.122694
6980,-11,6,135.84,22.64,53.829216
6981,-261,3,50.31,16.77,28.991297
6982,-161,5,201.17,40.234,35.451935
6983,-429,1,14.37,14.37,20.154734
6984,-429,1,58.86,58.86,20.154734
6985,-429,2,17.56,8.78,21.573023
6986,-347,5,67.99000000000001,13.598000000000004,24.920748
6987,-429,1,9.9,9.9,20.154734
6988,-422,2,88.74,44.37,21.573023
6989,-149,2,52.74,26.37,29.780766
6990,-429,1,41.1,41.1,20.154734
6991,-22,9,274.27,30.474444444444444,58.18079
6992,-17,3,147.0,49.0,38.839527
6993,-211,6,158.71,26.451666666666668,32.97402
6994,-429,1,15.99,15.99,20.154734
6995,-429,1,24.99,24.99,20.154734
6996,-17,10,267.3,26.73,63.071327
6997,-155,2,25.96,12.98,29.780766
6998,-377,3,266.21,88.73666666666666,22.122694
6999,-388,2,43.29,21.645,21.750334
7000,-428,1,26.13,26.13,20.154734
7001,-6,2,138.5,69.25,34.285053
7002,-429,1,15.9,15.9,20.154734
7003,-413,2,127.07,63.535,21.483608
7004,-418,1,13.97,13.97,20.154734
7005,-429,1,0.0,0.0,20.154734
7006,-429,1,8.77,8.77,20.154734
7007,-429,1,15.36,15.36,20.154734
7008,-429,1,56.32,56.32,20.154734
7009,-429,1,50.9,50.9,20.154734
7010,-57,6,98.12,16.35333333333333,53.35935
7011,-21,7,99.59,14.227142857142857,55.89069
7012,-387,2,96.94,48.47,21.750334
7013,-425,2,116.7,58.35,21.483608
7014,-429,1,11.77,11.77,20.154734
7015,-429,1,23.99,23.99,20.154734
7016,-429,1,13.97,13.97,20.154734
7017,-429,1,37.03,37.03,20.154734
7018,-429,1,31.97,31.97,20.154734
7019,-280,3,92.64,30.88,30.034082
7020,-429,1,20.99,20.99,20.154734
7021,-379,2,55.2,27.6,21.863995
7022,-429,1,47.77,47.77,20.154734
7023,-429,1,23.34,23.34,20.154734
7024,-371,3,118.99,39.66333333333333,22.214022
7025,-417,1,23.54,23.54,20.154734
7026,-429,1,6.79,6.79,20.154734
7027,-429,1,12.97,12.97,20.154734
7028,-158,2,103.7,51.85,30.166418
7029,-37,11,821.24,74.65818181818182,61.711227
7030,-323,4,149.51,37.3775,24.956367
7031,-429,1,66.74,66.74,20.154734
7032,-399,2,41.69,20.845,21.692675
7033,-23,2,159.81,79.905,34.285053
7034,-412,2,99.17,49.585,21.483608
7035,-8,4,71.25,17.8125,38.839527
7036,-427,2,11.76,5.88,21.573023
7037,-193,2,44.31,22.155,29.530706
7038,-169,4,226.43,56.6075,33.54424
7039,-390,2,20.94,10.47,21.750334
7040,-429,1,24.74,24.74,20.154734
7041,-429,1,17.7,17.7,20.154734
7042,-429,1,14.37,14.37,20.154734
7043,-429,1,31.48,31.48,20.154734
7044,-429,1,6.79,6.79,20.154734
7045,-429,1,25.74,25.74,20.154734
7046,-429,1,29.73,29.73,20.154734
7047,-429,1,16.36,16.36,20.154734
7048,-429,1,39.99,39.99,20.154734
7049,-429,1,12.97,12.97,20.154734
7050,-429,1,23.98,23.98,20.154734
7051,-429,1,52.86,52.86,20.154734
7052,-121,5,286.52,57.304,35.60014
7053,-301,2,91.81,45.905,26.359379
7054,-119,3,39.24,13.079999999999998,34.057335
7055,-428,1,30.13,30.13,20.154734
7056,-429,1,43.89,43.89,20.154734
7057,-345,3,86.99,28.996666666666663,25.246683
7058,-429,1,13.97,13.97,20.154734
7059,-286,3,74.42,24.80666666666667,29.4994
7060,-429,1,36.99,36.99,20.154734
7061,-131,3,67.17,22.39,34.35044
7062,-421,1,27.94,27.94,20.154734
7063,-17,3,156.31,52.10333333333333,38.839527
7064,-265,3,49.97,16.656666666666666,28.991297
7065,-429,1,35.31,35.31,20.154734
7066,0,7,549.23,78.46142857142857,56.35592
7067,-30,4,106.42,26.605,38.839527
7068,-429,1,27.94,27.94,20.154734
7069,-282,2,35.599999999999994,17.799999999999997,28.654676
7070,-351,3,78.49000000000001,26.163333333333338,24.263004
7071,-429,1,23.54,23.54,20.154734
7072,-10,4,38.63,9.6575,38.5306
7073,-326,2,68.63,34.315,25.114012
7074,-429,1,15.36,15.36,20.154734
7075,-429,1,31.96,31.96,20.154734
7076,-131,2,72.77,36.385,30.063614
7077,-429,1,14.37,14.37,20.154734
7078,-429,1,17.99,17.99,20.154734
7079,-416,2,59.71,29.855,21.573023
7080,-20,3,85.08,28.36,38.839527
7081,-429,1,26.78,26.78,20.154734
7082,-205,2,116.81,58.405,30.34634
7083,-266,3,50.27,16.756666666666664,28.991297
7084,-429,1,14.37,14.37,20.154734
7085,-378,3,46.68,15.56,22.214022
7086,-102,8,272.63,34.07875,49.713943
7087,-328,2,21.74,10.87,25.114012
7088,-429,1,9.97,9.97,20.154734
7089,-429,1,11.77,11.77,20.154734
7090,-289,3,81.43,27.14333333333333,29.5441
7091,-346,2,46.68,23.34,24.920748
7092,-429,1,75.44,75.44,20.154734
7093,-429,1,11.77,11.77,20.154734
7094,-429,1,14.37,14.37,20.154734
7095,-429,1,10.97,10.97,20.154734
7096,-285,3,97.0,32.333333333333336,29.989672
7097,-293,4,125.87,31.4675,26.165503
7098,-24,3,48.73,16.243333333333332,38.5306
7099,-428,1,54.47,54.47,20.154734
7100,-428,1,12.49,12.49,20.154734
7101,-269,4,330.62,82.655,29.594374
7102,-193,9,267.79,29.754444444444445,33.726475
7103,-141,3,116.68,38.89333333333334,34.418877
7104,-397,2,97.61,48.805,21.6029
7105,-428,1,15.7,15.7,20.154734
7106,-428,1,37.47,37.47,20.154734
7107,-56,7,151.85,21.692857142857143,54.236233
7108,-428,1,14.96,14.96,20.154734
7109,-428,1,25.37,25.37,20.154734
7110,-428,1,14.79,14.79,20.154734
7111,-261,5,354.42,70.884,30.497507
7112,-428,1,28.99,28.99,20.154734
7113,-72,6,144.03,24.005,49.284
7114,-428,1,6.79,6.79,20.154734
7115,-424,1,15.36,15.36,20.154734
7116,-284,2,23.54,11.77,28.654676
7117,-415,2,73.03,36.515,21.573023
7118,-417,2,47.85,23.925,21.573023
7119,-58,2,111.37,55.685,31.265661
7120,-102,9,286.91,31.87888888888889,51.161438
7121,-428,1,11.77,11.77,20.154734
7122,-371,2,49.47,24.735,21.863995
7123,-238,3,83.2,27.73333333333333,30.42885
7124,-428,1,29.58,29.58,20.154734
7125,-428,1,11.77,11.77,20.154734
7126,-387,2,57.760000000000005,28.880000000000003,21.750334
7127,-387,2,68.62,34.31,21.750334
7128,-15,6,104.94,17.49,53.512215
7129,-428,1,13.97,13.97,20.154734
7130,-15,6,318.09,53.01499999999999,53.512215
7131,-177,2,146.6,73.3,30.34634
7132,-405,1,13.97,13.97,20.368715
7133,-428,1,37.51,37.51,20.154734
7134,-428,1,23.54,23.54,20.154734
7135,-285,2,32.77,16.384999999999998,28.611473
7136,-428,1,32.29,32.29,20.154734
7137,-428,1,10.0,10.0,20.154734
7138,-138,3,94.64,31.546666666666667,34.418877
7139,-14,10,257.24,25.724,63.36777
7140,-428,1,99.76,99.76,20.154734
7141,-428,1,44.69,44.69,20.154734
7142,-160,4,54.69,13.6725,33.860275
7143,-428,1,21.76,21.76,20.154734
7144,-8,6,1336.99,222.83166666666668,53.829216
7145,-9,101,2063.9,20.434653465346532,63.67808
7146,-428,1,40.7,40.7,20.154734
7147,-256,2,174.6,87.3,29.460842
7148,-113,7,400.16,57.16571428571429,44.84325
7149,-428,1,11.77,11.77,20.154734
7150,-428,1,17.76,17.76,20.154734
7151,-35,4,110.98,27.745,38.839527
7152,-267,7,545.47,77.92428571428572,31.566212
7153,-428,1,62.9,62.9,20.154734
7154,-186,3,126.34,42.11333333333333,30.723953
7155,-22,3,125.45,41.81666666666667,38.839527
7156,-428,1,34.75,34.75,20.154734
7157,-303,2,82.2,41.1,26.03196
7158,-428,1,58.31,58.31,20.154734
7159,-428,1,26.14,26.14,20.154734
7160,-428,1,11.77,11.77,20.154734
7161,-428,1,18.99,18.99,20.154734
7162,-285,2,21.75,10.875,28.611473
7163,-428,1,382.62,382.62,20.154734
7164,-197,2,37.67,18.835,29.135063
7165,-407,2,29.92,14.96,21.66907
7166,-213,2,98.55,49.275,30.34634
7167,-428,1,30.32,30.32,20.154734
7168,-321,2,74.80000000000001,37.400000000000006,25.286957
7169,-428,1,14.96,14.96,20.154734
7170,-17,3,81.34,27.113333333333333,38.839527
7171,-428,1,46.48,46.48,20.154734
7172,-426,2,45.71,22.855,21.573023
7173,-129,6,250.95,41.825,43.321342
7174,-400,2,27.96,13.98,21.692675
7175,-428,1,14.37,14.37,20.154734
7176,-44,8,203.68,25.46,55.525566
7177,-72,11,270.85,24.622727272727275,56.87716
7178,-428,1,11.77,11.77,20.154734
7179,-395,3,45.72,15.24,22.04073
7180,-428,1,5.99,5.99,20.154734
7181,-428,1,16.36,16.36,20.154734
7182,-90,5,159.46,31.892000000000003,35.873962
7183,-428,1,14.37,14.37,20.154734
7184,-426,1,34.36,34.36,20.154734
7185,-428,2,29.33,14.665,21.573023
7186,-314,3,88.63,29.543333333333333,25.629463
7187,-126,2,34.26,17.13,29.790491
7188,-267,3,47.620000000000005,15.873333333333337,28.991297
7189,-428,1,23.76,23.76,20.154734
7190,-428,1,5.78,5.78,20.154734
7191,-428,1,51.96,51.96,20.154734
7192,-428,1,6.79,6.79,20.154734
7193,-7,10,195.3,19.53,63.36777
7194,-406,2,35.76,17.88,21.692675
7195,-428,1,33.52,33.52,20.154734
7196,-232,3,100.72,33.57333333333333,30.723953
7197,-118,3,78.1,26.03333333333333,34.35044
7198,-428,1,28.74,28.74,20.154734
7199,-107,3,56.3,18.766666666666666,34.101307
7200,-128,2,26.76,13.38,29.790491
7201,-428,1,14.79,14.79,20.154734
7202,-428,1,13.97,13.97,20.154734
7203,-20,20,735.9,36.795,63.239998
7204,-232,2,23.26,11.63,29.135063
7205,-245,2,59.24,29.62,29.530706
7206,-46,2,42.34,21.17,33.126823
7207,-428,1,29.99,29.99,20.154734
7208,-427,1,83.19,83.19,20.154734
7209,-373,2,49.98,24.99,21.863995
7210,-428,1,15.36,15.36,20.154734
7211,-428,1,15.76,15.76,20.154734
7212,-428,1,23.54,23.54,20.154734
7213,-8,13,316.69,24.36076923076923,63.67808
7214,-428,1,36.54,36.54,20.154734
7215,-283,2,90.67,45.335,29.89941
7216,-428,1,31.54,31.54,20.154734
7217,-363,3,121.13,40.376666666666665,22.38985
7218,-428,1,11.77,11.77,20.154734
7219,-428,1,14.96,14.96,20.154734
7220,-428,1,14.96,14.96,20.154734
7221,-428,1,11.77,11.77,20.154734
7222,-31,9,155.23,17.247777777777777,57.270367
7223,-428,1,36.5,36.5,20.154734
7224,-427,1,52.08,52.08,20.154734
7225,-379,3,45.28,15.093333333333334,22.214022
7226,-428,1,10.77,10.77,20.154734
7227,-315,2,34.95,17.475,25.246344
7228,-428,1,115.94,115.94,20.154734
7229,-8,4,45.24,11.31,38.5306
7230,-428,1,24.54,24.54,20.154734
7231,-428,1,24.99,24.99,20.154734
7232,-27,3,137.84,45.946666666666665,38.839527
7233,-214,2,75.61,37.805,29.897734
7234,-71,2,23.950000000000003,11.975,29.831451
7235,-428,1,11.77,11.77,20.154734
7236,-117,3,98.7,32.9,34.418877
7237,-428,1,20.74,20.74,20.154734
7238,-428,1,10.97,10.97,20.154734
7239,-428,1,37.74,37.74,20.154734
7240,-83,2,30.48,15.239999999999998,29.831451
7241,-201,2,25.96,12.98,29.135063
7242,-428,1,38.9,38.9,20.154734
7243,-428,1,100.32,100.32,20.154734
7244,-428,1,14.96,14.96,20.154734
7245,-428,1,13.97,13.97,20.154734
7246,-97,5,1230.02,246.004,35.873962
7247,-428,1,27.73,27.73,20.154734
7248,-428,1,15.7,15.7,20.154734
7249,-385,1,28.56,28.56,20.368715
7250,-84,5,476.1,95.22,35.873962
7251,-428,1,15.99,15.99,20.154734
7252,-240,2,61.06,30.53,29.530706
7253,-428,1,35.77,35.77,20.154734
7254,-142,2,73.22999999999999,36.615,30.063614
7255,-336,2,25.88,12.94,25.114012
7256,-28,4,119.02,29.755,38.839527
7257,-428,1,24.99,24.99,20.154734
7258,-428,1,14.99,14.99,20.154734
7259,-79,2,102.8,51.4,30.104792
7260,-428,1,27.94,27.94,20.154734
7261,-428,1,10.97,10.97,20.154734
7262,-182,2,20.48,10.24,29.135063
7263,-428,1,25.99,25.99,20.154734
7264,-216,3,53.51,17.836666666666666,29.503986
7265,-34,4,118.69,29.6725,38.839527
7266,-428,1,131.16,131.16,20.154734
7267,-428,1,11.77,11.77,20.154734
7268,-428,1,13.97,13.97,20.154734
7269,-366,3,82.51,27.50333333333333,22.324463
7270,-117,3,199.41,66.47,34.418877
7271,-428,1,20.99,20.99,20.154734
7272,-155,4,182.34,45.585,34.27297
7273,-115,3,79.95,26.65,34.35044
7274,-1,24,725.78,30.24083333333333,63.67808
7275,-11,2,67.59,33.795,34.285053
7276,-428,1,19.99,19.99,20.154734
7277,-428,1,26.99,26.99,20.154734
7278,-428,1,19.99,19.99,20.154734
7279,-428,1,19.99,19.99,20.154734
7280,-374,2,40.31,20.155,21.863995
7281,-428,1,19.99,19.99,20.154734
7282,-428,1,3.99,3.99,20.154734
7283,-2,3,151.8,50.6,38.839527
7284,-143,3,38.73,12.910000000000002,34.057335
7285,-428,1,11.97,11.97,20.154734
7286,-428,1,9.99,9.99,20.154734
7287,-428,1,83.16,83.16,20.154734
7288,-428,1,11.77,11.77,20.154734
7289,-28,3,105.1,35.03333333333333,38.839527
7290,-414,1,89.4,89.4,20.154734
7291,-257,3,363.56,121.18666666666668,29.594374
7292,-80,2,75.94999999999999,37.975,30.104792
7293,-428,1,19.99,19.99,20.154734
7294,-19,3,86.42,28.80666666666667,38.839527
7295,-398,2,95.19,47.595,21.692675
7296,-392,2,80.03,40.015,21.692675
7297,-428,1,46.37,46.37,20.154734
7298,-428,1,19.77,19.77,20.154734
7299,-190,2,19.78,9.89,29.135063
7300,-111,5,72.56,14.512,35.873962
7301,-428,1,14.96,14.96,20.154734
7302,-428,1,23.54,23.54,20.154734
7303,-428,1,14.96,14.96,20.154734
7304,-96,3,43.92,14.64,34.101307
7305,-386,2,36.93,18.465,21.750334
7306,-167,9,636.25,70.69444444444444,42.43591
7307,-390,2,77.89,38.945,21.750334
7308,-298,3,41.71,13.903333333333334,25.569326
7309,-348,5,343.46,68.692,24.209967
7310,-419,1,13.77,13.77,20.154734
7311,-428,1,19.99,19.99,20.154734
7312,-428,1,20.99,20.99,20.154734
7313,-428,1,32.6,32.6,20.154734
7314,-246,3,60.31,20.10333333333333,29.503986
7315,-428,2,47.48,23.74,21.573023
7316,-37,2,26.19,13.095,33.992218
7317,-428,1,68.67,68.67,20.154734
7318,-428,1,13.97,13.97,20.154734
7319,-427,1,61.24,61.24,20.154734
7320,-428,1,18.99,18.99,20.154734
7321,-154,3,66.31,22.10333333333333,34.15256
7322,-78,4,92.02,23.005,34.3946
7323,-10,22,827.28,37.60363636363636,63.67808
7324,-428,1,11.77,11.77,20.154734
7325,-428,1,13.97,13.97,20.154734
7326,-216,4,72.66,18.165,29.775602
7327,-280,3,123.17,41.056666666666665,30.034082
7328,-428,1,14.96,14.96,20.154734
7329,-40,8,524.54,65.5675,55.525566
7330,-428,1,16.36,16.36,20.154734
7331,-420,2,27.13,13.565,21.573023
7332,-428,1,15.76,15.76,20.154734
7333,-275,3,287.9,95.96666666666664,29.478437
7334,-428,1,14.37,14.37,20.154734
7335,-416,1,17.3,17.3,20.154734
7336,-355,2,230.08,115.04,23.19085
7337,-111,4,63.17,15.7925,34.101307
7338,-93,8,129.67,16.20875,49.713943
7339,-414,2,65.87,32.935,21.573023
7340,-428,1,9.98,9.98,20.154734
7341,-428,1,14.37,14.37,20.154734
7342,-420,2,113.71,56.855,21.483608
7343,-59,3,55.15,18.383333333333333,35.25363
7344,-400,1,16.7,16.7,20.368715
7345,-81,2,39.41,19.705,29.831451
7346,-428,1,14.37,14.37,20.154734
7347,-165,4,74.08,18.52,34.15256
7348,-428,1,35.8,35.8,20.154734
7349,-20,2,87.64999999999999,43.825,34.285053
7350,-419,1,13.97,13.97,20.154734
7351,-387,2,45.9,22.95,21.750334
7352,-422,2,62.29,31.145,21.573023
7353,-428,1,31.99,31.99,20.154734
7354,-381,2,170.85,85.425,21.773706
7355,-356,2,29.33,14.665,24.223545
7356,-423,3,85.99,28.66333333333333,21.919697
7357,-428,1,19.99,19.99,20.154734
7358,-381,2,63.43,31.715,21.863995
7359,-52,11,327.67,29.788181818181812,60.96545
7360,-414,1,37.31,37.31,20.154734
7361,-428,1,36.48,36.48,20.154734
7362,-161,4,120.35,30.0875,34.27297
7363,-19,2,63.15,31.575,33.992218
7364,-428,1,46.72,46.72,20.154734
7365,-426,2,44.36,22.18,21.573023
7366,-8,2,214.01,107.005,34.285053
7367,-403,2,47.98,23.99,21.692675
7368,-389,3,61.66,20.55333333333333,22.099056
7369,-333,3,42.28,14.093333333333334,25.114012
7370,-427,1,11.97,11.97,20.154734
7371,-426,2,30.33,15.165,21.573023
7372,-427,1,15.76,15.76,20.154734
7373,-397,2,35.14,17.57,21.692675
7374,-338,2,25.74,12.87,25.06949
7375,-140,5,82.44,16.488,35.530632
7376,-427,1,13.97,13.97,20.154734
7377,-28,15,503.89,33.592666666666666,62.206425
7378,-247,2,69.44,34.72,29.802462
7379,-427,1,14.37,14.37,20.154734
7380,-415,2,44.94,22.47,21.573023
7381,-427,1,56.69,56.69,20.154734
7382,-383,1,13.97,13.97,20.368715
7383,-38,4,169.75,42.4375,38.839527
7384,-267,2,233.06,116.53,29.460842
7385,-427,1,37.47,37.47,20.154734
7386,-427,1,13.99,13.99,20.154734
7387,-427,1,28.33,28.33,20.154734
7388,-427,1,15.36,15.36,20.154734
7389,-395,2,28.950000000000003,14.475,21.692675
7390,-427,1,15.36,15.36,20.154734
7391,-106,13,794.28,61.098461538461535,55.405437
7392,-427,1,14.79,14.79,20.154734
7393,-16,10,276.87,27.687,63.071327
7394,-427,1,49.68,49.68,20.154734
7395,-19,4,174.15,43.5375,38.839527
7396,-427,1,58.59,58.59,20.154734
7397,-427,1,80.78,80.78,20.154734
7398,-425,1,26.94,26.94,20.154734
7399,-11,6,116.8,19.466666666666665,53.829216
7400,-427,1,13.97,13.97,20.154734
7401,-427,1,33.13,33.13,20.154734
7402,-198,4,64.74,16.185,29.576084
7403,-161,2,155.95,77.975,30.166418
7404,-427,1,12.49,12.49,20.154734
7405,-143,4,279.67,69.9175,34.418877
7406,-427,1,72.99,72.99,20.154734
7407,-427,1,19.99,19.99,20.154734
7408,-427,1,41.52,41.52,20.154734
7409,-349,2,24.75,12.375,24.223545
7410,-427,1,26.94,26.94,20.154734
7411,-230,5,177.70000000000002,35.540000000000006,31.733269
7412,-427,1,161.47,161.47,20.154734
7413,-427,1,14.3,14.3,20.154734
7414,-383,4,122.51,30.6275,22.298346
7415,-95,6,311.14,51.85666666666666,48.54603
7416,-419,1,51.38,51.38,20.154734
7417,-335,2,177.99,88.995,24.217358
7418,-422,1,27.73,27.73,20.154734
7419,-414,1,11.97,11.97,20.154734
7420,-170,4,64.71,16.1775,32.87383
7421,-91,3,122.38,40.79333333333333,34.3946
7422,-427,1,21.99,21.99,20.154734
7423,-392,1,25.54,25.54,20.368715
7424,-144,3,69.87,23.290000000000003,34.35044
7425,-427,1,40.9,40.9,20.154734
7426,-22,17,817.17,48.06882352941176,63.239998
7427,-140,4,309.42999999999995,77.35749999999999,34.418877
7428,-10,2,28.35,14.175,33.992218
7429,-427,1,35.76,35.76,20.154734
7430,-200,2,27.48,13.74,29.135063
7431,-315,3,33.85,11.283333333333331,25.246344
7432,-427,1,11.77,11.77,20.154734
7433,-427,1,30.73,30.73,20.154734
7434,-113,4,342.66,85.665,34.3946
7435,-324,4,173.20999999999998,43.3025,24.956367
7436,-145,2,77.56,38.78,30.053843
7437,-427,1,43.14,43.14,20.154734
7438,-427,1,13.97,13.97,20.154734
7439,-363,2,82.77,41.385,22.349215
7440,-427,1,15.96,15.96,20.154734
7441,-74,4,129.16,32.29,34.3946
7442,-426,1,15.36,15.36,20.154734
7443,-65,4,120.57,30.1425,34.3946
7444,-427,1,38.9,38.9,20.154734
7445,-427,1,14.37,14.37,20.154734
7446,-256,3,93.67,31.223333333333333,30.244452
7447,-424,2,38.5,19.25,21.573023
7448,-427,1,69.98,69.98,20.154734
7449,-399,2,49.52,24.76,21.692675
7450,-89,10,244.73,24.473,56.3772
7451,-371,2,26.14,13.07,21.863995
7452,-82,8,501.19,62.64875,50.341034
7453,-427,1,23.73,23.73,20.154734
7454,-427,1,28.74,28.74,20.154734
7455,-427,1,37.89,37.89,20.154734
7456,-25,2,49.98,24.99,33.992218
7457,-120,2,28.36,14.18,29.790491
7458,-161,3,70.7,23.566666666666663,34.15256
7459,-241,2,49.31,24.655,29.530706
7460,-423,2,44.37,22.185,21.573023
7461,-52,10,368.26,36.826,60.96545
7462,-427,1,12.49,12.49,20.154734
7463,-299,5,116.62,23.324,26.319769
7464,-427,1,20.99,20.99,20.154734
7465,-427,1,43.54,43.54,20.154734
7466,-427,1,9.97,9.97,20.154734
7467,-355,2,51.29,25.645,24.223545
7468,-342,2,112.0,56.0,25.108511
7469,-142,11,357.24,32.47636363636364,50.32273
7470,0,27,742.71,27.50777777777778,63.67808
7471,-31,13,397.96,30.61230769230769,62.206425
7472,-120,3,40.82,13.606666666666667,34.057335
7473,-412,2,20.55,10.275,21.573023
7474,-427,1,49.96,49.96,20.154734
7475,-427,1,14.37,14.37,20.154734
7476,-427,1,13.97,13.97,20.154734
7477,-175,2,73.97,36.985,29.802462
7478,-427,1,14.99,14.99,20.154734
7479,-381,2,40.5,20.25,21.863995
7480,-384,2,82.57000000000001,41.285,21.81046
7481,-254,3,55.68,18.56,28.991297
7482,-306,4,130.39,32.5975,25.222052
7483,-427,1,12.97,12.97,20.154734
7484,-427,1,25.76,25.76,20.154734
7485,-113,3,56.24,18.746666666666663,34.101307
7486,-427,1,11.77,11.77,20.154734
7487,-30,4,247.44,61.86,38.839527
7488,-426,1,8.97,8.97,20.154734
7489,-427,1,19.99,19.99,20.154734
7490,-62,3,23.35,7.783333333333334,34.82282
7491,-427,1,15.36,15.36,20.154734
7492,-422,1,25.74,25.74,20.154734
7493,-293,3,70.83,23.61,26.03966
7494,-5,4,148.34,37.085,38.839527
7495,-137,5,161.81,32.362,35.60014
7496,-97,3,63.99,21.33,34.179195
7497,-421,2,67.47,33.735,21.573023
7498,-331,3,43.3,14.433333333333332,25.114012
7499,-427,1,12.49,12.49,20.154734
7500,-427,1,19.99,19.99,20.154734
7501,-427,1,29.98,29.98,20.154734
7502,-427,1,15.36,15.36,20.154734
7503,-427,1,14.79,14.79,20.154734
7504,-427,1,20.3,20.3,20.154734
7505,-144,4,123.84,30.96,34.418877
7506,-105,3,97.63,32.54333333333333,34.3946
7507,-427,1,11.77,11.77,20.154734
7508,-85,2,41.47,20.735,29.831451
7509,-425,1,76.96,76.96,20.154734
7510,-426,1,146.48,146.48,20.154734
7511,-427,1,23.74,23.74,20.154734
7512,-213,5,100.15,20.03,31.32123
7513,-8,8,137.01,17.12625,56.35592
7514,-23,6,252.23,42.03833333333333,53.35935
7515,-55,4,120.79,30.1975,37.833305
7516,-9,8,481.76,60.22,56.35592
7517,-415,2,44.73,22.365,21.573023
7518,-427,1,12.77,12.77,20.154734
7519,-424,2,23.96,11.98,21.573023
7520,-426,1,14.96,14.96,20.154734
7521,-427,1,44.95,44.95,20.154734
7522,-427,1,123.32,123.32,20.154734
7523,-331,3,65.63,21.876666666666665,25.114012
7524,-128,8,262.58,32.8225,44.257183
7525,-427,1,8.78,8.78,20.154734
7526,-110,8,498.01,62.25125,48.843426
7527,-427,1,58.73,58.73,20.154734
7528,-427,1,29.99,29.99,20.154734
7529,-427,1,33.8,33.8,20.154734
7530,-427,1,27.94,27.94,20.154734
7531,-427,1,39.98,39.98,20.154734
7532,-427,1,25.74,25.74,20.154734
7533,-182,11,809.42,73.58363636363636,35.198486
7534,-252,2,97.76,48.88,30.109238
7535,-27,15,368.99,24.59933333333333,62.206425
7536,-359,3,180.8,60.26666666666667,23.583809
7537,-420,2,40.53,20.265,21.573023
7538,-79,9,168.58,18.73111111111111,51.787983
7539,-184,8,268.83,33.60375,33.231007
7540,-21,2,78.26,39.13,34.285053
7541,-54,5,79.29,15.858,39.070145
7542,-326,5,133.07999999999998,26.616,24.956367
7543,-422,2,27.14,13.57,21.573023
7544,-11,6,228.64,38.10666666666666,53.829216
7545,-427,1,14.37,14.37,20.154734
7546,-370,3,97.56,32.52,22.214022
7547,-427,1,10.77,10.77,20.154734
7548,-142,6,127.88,21.313333333333333,43.321342
7549,-394,2,81.16,40.58,21.692675
7550,-427,1,49.27,49.27,20.154734
7551,-237,3,198.46,66.15333333333334,30.723953
7552,-11,2,30.85,15.425,33.992218
7553,-427,1,40.48,40.48,20.154734
7554,-424,2,30.92,15.46,21.573023
7555,-21,3,80.35,26.78333333333333,38.839527
7556,-427,1,14.96,14.96,20.154734
7557,-1,2,41.95,20.975,33.992218
7558,-427,1,96.37,96.37,20.154734
7559,-358,3,65.45,21.816666666666663,24.223545
7560,-427,1,4.79,4.79,20.154734
7561,-27,3,48.44,16.146666666666665,38.5306
7562,-30,3,167.61,55.870000000000005,38.839527
7563,-427,1,24.73,24.73,20.154734
7564,-53,6,85.47,14.245,53.35935
7565,-427,1,44.1,44.1,20.154734
7566,-186,2,47.89,23.945,29.530706
7567,-427,1,28.53,28.53,20.154734
7568,-427,1,67.23,67.23,20.154734
7569,-424,2,27.94,13.97,21.573023
7570,-102,4,203.45,50.8625,34.3946
7571,-50,12,863.24,71.93666666666667,61.283676
7572,-343,3,64.27000000000001,21.423333333333336,25.04084
7573,-419,1,43.32,43.32,20.154734
7574,-427,1,5.78,5.78,20.154734
7575,-418,2,102.47,51.235,21.483608
7576,-427,1,6.77,6.77,20.154734
7577,-427,1,30.31,30.31,20.154734
7578,-427,1,34.99,34.99,20.154734
